Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
44.64,764000.0,6.79e-06,281.8,0.0,180 ng/ml,Normal
40.33,764000.0,6.79e-06,104.2,127.13167861,57 ng/ml,Normal
38.01,764000.0,6.79e-06,205.4,184.306769,360 ng/ml,Normal
31.47,764000.0,8.71e-06,358.2,19.48264355,180 ng/ml,Normal
34.95,764000.0,8.71e-06,159.1,10.15182186,150 ng/ml,Normal
39.2,3417786.0,6.79e-06,104.2,82.22687178,0,Normal
49.51,764000.0,8.71e-06,419.1,75.65277097,150 ng/ml,Normal
34.6,764000.0,8.71e-06,184.5,54.59764839,57 ng/ml,Normal
35.16,2414747.0,8.71e-06,295.2,141.4683781,57 ng/ml,Normal
39.92,764000.0,8.71e-06,168.4,184.306769,360 ng/ml,Normal
42.17,764000.0,8.71e-06,166.1,173.1059668,57 ng/ml,Normal
41.98,764000.0,8.71e-06,182.6,107.10079787,120 ng/ml,Normal
39.44,3715971.0,6.79e-06,155.3,104.88024689,57 ng/ml,Normal
53.28,764000.0,8.71e-06,222.0,107.58144467,180 ng/ml,Normal
39.39,764000.0,8.71e-06,232.1,169.17854234,120 ng/ml,Normal
39.63,3298766.0,6.79e-06,169.7,107.60442119,0,Normal
41.11,764000.0,8.71e-06,270.3,184.306769,150 ng/ml,Normal
60.02,2918662.0,6.79e-06,330.5,64.8603664,106 ng/ml,Normal
41.63,764000.0,6.79e-06,183.8,104.1284438,0,Normal
61.58,764000.0,8.71e-06,446.9,184.306769,360 ng/ml,Normal
42.41,764000.0,8.71e-06,250.6,81.36308883,106 ng/ml,Normal
39.31,1178352.0,6.79e-06,104.2,92.04878561,10 ng/ml,Normal
36.27,764000.0,8.71e-06,383.2,123.96572413,57 ng/ml,Normal
45.11,764000.0,6.79e-06,104.2,95.7189502,300 ng/ml,Normal
38.96,764000.0,8.71e-06,188.2,126.97883152,240 ng/ml,Normal
34.74,764000.0,8.71e-06,352.8,43.34641089,360 ng/ml,Normal
48.46,764000.0,8.71e-06,207.6,157.82900288,90 ng/ml,Normal
61.58,2290361.0,6.79e-06,258.9,0.0,57 ng/ml,Normal
40.91,4758692.0,6.79e-06,246.8,184.306769,240 ng/ml,Normal
44.94,3146856.0,8.71e-06,328.9,49.35023397,300 ng/ml,Normal
34.14,764000.0,8.71e-06,349.2,176.82412008,90 ng/ml,Normal
34.9,764000.0,8.71e-06,111.3,139.32000751,28 ng/ml,Normal
45.68,2722594.0,6.79e-06,171.6,0.0,57 ng/ml,Normal
59.72,764000.0,8.71e-06,395.4,93.8059778,200 ng/ml,Normal
41.81,764000.0,8.71e-06,133.8,98.44753642,270 ng/ml,Normal
32.31,764000.0,8.71e-06,199.9,152.30714557,200 ng/ml,Normal
39.33,764000.0,6.79e-06,190.4,54.8907251,240 ng/ml,Normal
47.53,764000.0,6.79e-06,158.2,108.53970053,180 ng/ml,Normal
40.03,764000.0,8.71e-06,302.4,121.78699192,360 ng/ml,Normal
36.34,764000.0,8.71e-06,176.7,153.42195197,150 ng/ml,Normal
36.69,764000.0,8.71e-06,420.9,181.86915068,150 ng/ml,Normal
39.12,764000.0,8.71e-06,292.5,127.49522787,360 ng/ml,Normal
35.73,764000.0,8.71e-06,104.2,115.91067207,330 ng/ml,Normal
39.6,764000.0,8.71e-06,258.0,91.59680504,120 ng/ml,Normal
37.92,3098506.0,6.79e-06,104.2,30.35264367,200 ng/ml,Normal
35.6,1566785.0,8.71e-06,270.7,32.42677139,90 ng/ml,Normal
33.84,1182114.0,8.71e-06,217.8,184.306769,200 ng/ml,Normal
61.58,2041192.0,6.79e-06,111.2,139.39191726,0,Normal
50.45,6319975.0,6.79e-06,201.6,166.17051492,360 ng/ml,Normal
60.39,4455477.0,6.79e-06,170.7,144.90178546,330 ng/ml,Normal
40.93,764000.0,8.71e-06,306.3,142.34865968,90 ng/ml,Normal
44.05,764000.0,8.71e-06,140.7,102.77606552,150 ng/ml,Normal
45.13,764000.0,8.71e-06,212.0,67.67391304,240 ng/ml,Normal
43.57,764000.0,8.71e-06,204.3,184.306769,10 ng/ml,Normal
39.47,764000.0,8.71e-06,178.3,184.306769,150 ng/ml,Normal
42.08,764000.0,8.71e-06,202.2,175.61765022,120 ng/ml,Normal
37.75,2665831.0,6.79e-06,104.2,89.63905256,360 ng/ml,Normal
61.58,764000.0,8.71e-06,158.0,79.18796362,360 ng/ml,Normal
50.28,764000.0,8.71e-06,339.5,162.33897842,90 ng/ml,Normal
41.38,764000.0,8.71e-06,158.1,101.35734121,150 ng/ml,Normal
47.66,764000.0,6.79e-06,130.0,146.06979935,150 ng/ml,Normal
33.34,1690569.0,8.71e-06,197.9,145.51299965,300 ng/ml,Normal
37.53,764000.0,8.71e-06,396.1,170.74133812,106 ng/ml,Normal
43.71,1316236.0,8.71e-06,306.2,171.22004377,90 ng/ml,Normal
33.87,764000.0,6.79e-06,104.2,184.306769,10 ng/ml,Normal
46.73,2121602.0,8.71e-06,397.2,161.57485491,240 ng/ml,Normal
39.63,764000.0,8.71e-06,106.4,184.306769,90 ng/ml,Normal
41.13,764000.0,8.71e-06,238.0,46.27191133,150 ng/ml,Normal
47.73,764000.0,6.79e-06,122.0,184.306769,0,Normal
42.92,7172211.0,6.79e-06,112.0,124.79677695,57 ng/ml,Normal
33.42,764000.0,8.71e-06,189.0,172.20496093,106 ng/ml,Normal
45.02,764000.0,8.71e-06,140.7,78.71200406,10 ng/ml,Normal
39.35,1261208.0,6.79e-06,104.2,115.55904349,57 ng/ml,Normal
39.93,766160.0,6.79e-06,222.8,79.34235447,360 ng/ml,Normal
42.52,9226739.0,8.71e-06,104.2,87.01483678,360 ng/ml,Normal
41.17,764000.0,8.71e-06,192.1,184.306769,180 ng/ml,Normal
36.59,764000.0,8.71e-06,141.8,158.37777666,120 ng/ml,Normal
48.36,764000.0,8.71e-06,460.8,138.31030021,360 ng/ml,Normal
34.95,823394.0,6.79e-06,244.0,106.4291622,360 ng/ml,Normal
33.84,764000.0,8.71e-06,252.3,184.306769,330 ng/ml,Normal
61.58,764000.0,6.79e-06,462.4,83.29499525,10 ng/ml,Normal
39.18,10927285.0,8.71e-06,143.0,184.306769,150 ng/ml,Normal
41.45,2538032.0,8.71e-06,330.7,0.0,180 ng/ml,Normal
31.25,898567.0,8.71e-06,107.7,64.22583505,10 ng/ml,Normal
45.12,764000.0,8.71e-06,106.1,70.0613767,360 ng/ml,Normal
42.34,764000.0,6.79e-06,318.8,53.1631211,300 ng/ml,Normal
37.0,764000.0,8.71e-06,157.2,142.02496004,150 ng/ml,Normal
36.66,1106803.0,6.79e-06,104.2,184.306769,270 ng/ml,Normal
39.78,764000.0,8.71e-06,104.2,45.95296814,360 ng/ml,Normal
33.89,764000.0,8.71e-06,195.2,184.306769,10 ng/ml,Normal
44.21,764000.0,6.79e-06,137.2,184.306769,28 ng/ml,Normal
46.53,2011602.0,6.79e-06,104.2,130.33423191,360 ng/ml,Normal
45.7,764000.0,8.71e-06,290.4,112.48065707,57 ng/ml,Normal
35.84,1473535.0,6.79e-06,133.5,35.19857237,360 ng/ml,Normal
45.0,764000.0,6.79e-06,118.4,173.29088024,57 ng/ml,Normal
47.39,1536642.0,6.79e-06,120.6,0.0,0,Normal
45.73,1235013.0,6.79e-06,104.2,157.19326919,0,Normal
56.68,764000.0,8.71e-06,263.0,111.78295738,28 ng/ml,Normal
42.02,1668687.0,8.71e-06,148.8,114.50229124,57 ng/ml,Normal
31.25,764000.0,8.71e-06,129.8,74.15894053,90 ng/ml,Normal
43.43,764000.0,8.71e-06,195.1,0.0,150 ng/ml,Normal
31.25,764000.0,6.79e-06,105.2,144.11064136,10 ng/ml,Normal
49.52,764000.0,8.71e-06,188.5,90.04326511,150 ng/ml,Normal
31.25,1272298.0,6.79e-06,104.2,184.306769,57 ng/ml,Normal
47.68,4210543.0,6.79e-06,281.5,44.6881206,300 ng/ml,Normal
34.24,764000.0,8.71e-06,104.2,82.30205683,240 ng/ml,Normal
47.1,764000.0,8.71e-06,266.9,169.60406537,270 ng/ml,Normal
41.7,764000.0,6.79e-06,104.2,184.306769,0,Normal
61.58,764000.0,8.71e-06,256.3,178.75173434,120 ng/ml,Normal
51.44,1087229.0,6.79e-06,104.2,104.14001139,57 ng/ml,Normal
37.61,1612757.0,6.79e-06,114.7,12.83474356,360 ng/ml,Normal
46.45,764000.0,6.79e-06,373.8,55.40849332,270 ng/ml,Normal
36.99,4219642.0,6.79e-06,276.5,184.306769,200 ng/ml,Normal
31.25,764000.0,8.71e-06,140.6,118.69375911,10 ng/ml,Normal
37.5,764000.0,8.71e-06,153.5,155.05049808,360 ng/ml,Normal
49.64,764000.0,8.71e-06,459.9,157.4314959,28 ng/ml,Normal
45.1,764000.0,8.71e-06,206.0,175.51001579,300 ng/ml,Normal
35.43,764000.0,6.79e-06,145.9,184.306769,57 ng/ml,Normal
31.68,973469.0,8.71e-06,171.0,86.22863077,0,Normal
31.25,764000.0,8.71e-06,120.6,37.55785042,300 ng/ml,Normal
43.13,764000.0,6.79e-06,242.6,123.0327048,360 ng/ml,Normal
41.01,764000.0,8.71e-06,281.3,172.39903263,120 ng/ml,Normal
39.91,764000.0,8.71e-06,172.0,107.42312408,28 ng/ml,Normal
47.01,764000.0,6.79e-06,160.4,45.98185834,270 ng/ml,Normal
46.69,2949126.0,6.79e-06,229.7,56.57807818,120 ng/ml,Normal
38.77,764000.0,6.79e-06,280.9,109.6757134,57 ng/ml,Normal
31.25,1683834.0,8.71e-06,104.2,184.306769,360 ng/ml,Normal
39.78,764000.0,6.79e-06,183.9,114.7089711,330 ng/ml,Normal
43.7,764000.0,6.79e-06,122.7,184.306769,360 ng/ml,Normal
37.61,1664510.0,6.79e-06,183.3,65.28739352,300 ng/ml,Normal
31.25,764000.0,6.79e-06,246.2,81.60551786,360 ng/ml,Normal
40.68,764000.0,8.71e-06,270.2,39.770783,0,Normal
36.0,764000.0,8.71e-06,189.3,41.01062887,10 ng/ml,Normal
49.6,2480624.0,8.71e-06,129.0,161.30140749,57 ng/ml,Normal
44.34,764000.0,6.79e-06,167.9,79.01910435,120 ng/ml,Normal
32.97,901665.0,8.71e-06,147.4,0.0,10 ng/ml,Normal
37.98,1308677.0,6.79e-06,191.2,76.65458378,180 ng/ml,Normal
44.08,1165394.0,8.71e-06,144.9,113.65934885,200 ng/ml,Normal
61.56,764000.0,6.79e-06,104.8,98.51953171,270 ng/ml,Normal
40.46,764000.0,6.79e-06,104.2,73.18992511,150 ng/ml,Normal
61.58,764000.0,8.71e-06,244.3,115.43693753,106 ng/ml,Normal
46.63,764000.0,6.79e-06,129.1,31.1951101,270 ng/ml,Normal
61.58,764000.0,8.71e-06,143.2,42.93579802,120 ng/ml,Normal
34.49,764000.0,6.79e-06,323.3,111.73598864,10 ng/ml,Normal
40.51,764000.0,8.71e-06,194.0,110.63256785,10 ng/ml,Normal
31.25,764000.0,8.71e-06,203.9,129.05276637,360 ng/ml,Normal
41.88,764000.0,8.71e-06,104.2,184.16052573,90 ng/ml,Normal
40.67,764000.0,8.71e-06,269.8,113.80245597,57 ng/ml,Normal
53.34,764000.0,6.79e-06,247.0,109.90146882,360 ng/ml,Normal
32.19,764000.0,6.79e-06,104.4,0.0,200 ng/ml,Normal
38.77,764000.0,6.79e-06,351.7,60.98567658,360 ng/ml,Normal
31.25,764000.0,6.79e-06,104.2,171.17527905,0,Normal
43.32,764000.0,6.79e-06,104.2,164.09715868,57 ng/ml,Normal
61.58,764000.0,8.71e-06,368.8,146.98970034,270 ng/ml,Normal
49.83,764000.0,6.79e-06,104.2,145.76633872,90 ng/ml,Normal
42.28,764000.0,6.79e-06,440.6,39.92942245,10 ng/ml,Normal
61.38,764000.0,6.79e-06,140.6,53.20441725,330 ng/ml,Normal
35.21,764000.0,8.71e-06,210.2,146.80946557,28 ng/ml,Normal
37.32,1096422.0,8.71e-06,104.2,138.68151764,200 ng/ml,Normal
42.99,764000.0,8.71e-06,186.9,182.45511122,360 ng/ml,Normal
38.45,764000.0,8.71e-06,132.4,114.94506378,90 ng/ml,Normal
42.74,764000.0,6.79e-06,180.5,184.306769,0,Normal
33.85,764000.0,8.71e-06,171.5,52.30196486,0,Normal
53.44,968337.0,8.71e-06,392.3,184.306769,300 ng/ml,Normal
37.25,764000.0,8.71e-06,272.6,184.306769,200 ng/ml,Normal
61.58,1891963.0,8.71e-06,104.2,184.306769,300 ng/ml,Normal
43.7,764000.0,8.71e-06,255.5,184.306769,106 ng/ml,Normal
48.56,1906027.0,6.79e-06,357.5,140.94394961,300 ng/ml,Normal
37.86,2002186.0,8.71e-06,156.6,65.70319991,360 ng/ml,Normal
38.34,808130.0,6.79e-06,215.3,184.306769,200 ng/ml,Normal
60.42,1257621.0,6.79e-06,328.7,32.77895993,120 ng/ml,Normal
47.66,1814245.0,8.71e-06,130.0,105.26334766,360 ng/ml,Normal
31.38,764000.0,6.79e-06,139.3,184.306769,10 ng/ml,Normal
35.88,2834443.0,6.79e-06,174.3,132.85499271,106 ng/ml,Normal
61.58,1767706.0,6.79e-06,178.3,104.37124963,106 ng/ml,Normal
52.84,764000.0,8.71e-06,128.3,76.46588991,270 ng/ml,Normal
36.34,764000.0,6.79e-06,104.2,46.19284358,0,Normal
49.13,764000.0,6.79e-06,126.1,107.4081688,200 ng/ml,Normal
48.05,764000.0,8.71e-06,306.5,134.00054647,90 ng/ml,Normal
47.04,764000.0,6.79e-06,161.3,57.05492355,120 ng/ml,Normal
61.58,764000.0,8.71e-06,257.4,46.62875365,270 ng/ml,Normal
31.25,965004.0,6.79e-06,104.2,93.09808939,57 ng/ml,Normal
61.58,764000.0,8.71e-06,241.9,32.28287724,0,Normal
42.32,764000.0,6.79e-06,403.6,152.0328209,150 ng/ml,Normal
45.3,764000.0,6.79e-06,365.3,173.67798463,120 ng/ml,Normal
45.92,764000.0,8.71e-06,329.0,142.18109217,360 ng/ml,Normal
42.65,764000.0,8.71e-06,233.3,178.05789051,57 ng/ml,Normal
47.15,764000.0,6.79e-06,145.7,184.306769,106 ng/ml,Normal
44.16,764000.0,8.71e-06,302.6,93.00430124,120 ng/ml,Normal
32.62,764000.0,6.79e-06,169.1,170.53203584,90 ng/ml,Normal
38.68,4607275.0,6.79e-06,185.9,0.0,120 ng/ml,Normal
61.58,764000.0,6.79e-06,315.7,0.0,330 ng/ml,Normal
44.5,1334984.0,6.79e-06,161.5,163.85088739,28 ng/ml,Normal
33.38,764000.0,8.71e-06,239.5,138.64987748,57 ng/ml,Normal
34.42,1242058.0,6.79e-06,104.2,90.1487624,240 ng/ml,Normal
61.1,2477007.0,6.79e-06,202.6,94.71488904,28 ng/ml,Normal
33.89,764000.0,6.79e-06,154.6,20.29764765,360 ng/ml,Normal
55.04,4499767.0,6.79e-06,278.8,0.0,360 ng/ml,Normal
61.58,3576568.0,6.79e-06,333.0,184.306769,200 ng/ml,Normal
61.58,764000.0,6.79e-06,197.9,20.47581683,270 ng/ml,Normal
32.65,764000.0,8.71e-06,167.2,184.306769,270 ng/ml,Normal
40.87,764000.0,8.71e-06,131.6,174.16102054,360 ng/ml,Normal
61.58,2751271.0,6.79e-06,231.9,184.306769,200 ng/ml,Normal
31.25,8859514.0,6.79e-06,108.1,184.306769,106 ng/ml,Normal
44.57,4614265.0,6.79e-06,261.9,135.70788035,28 ng/ml,Normal
46.09,764000.0,6.79e-06,122.8,99.28835411,106 ng/ml,Normal
61.58,2570778.0,6.79e-06,120.6,148.81065698,57 ng/ml,Normal
39.91,3796060.0,6.79e-06,219.9,0.0,0,Normal
47.96,764000.0,6.79e-06,298.8,0.0,240 ng/ml,Normal
31.25,764000.0,6.79e-06,139.3,140.11072854,57 ng/ml,Normal
40.59,764000.0,8.71e-06,199.7,129.54331491,360 ng/ml,Normal
42.67,2936198.0,6.79e-06,302.2,142.34539953,330 ng/ml,Normal
40.45,764000.0,8.71e-06,114.1,184.306769,57 ng/ml,Normal
52.01,764000.0,8.71e-06,458.2,95.27767707,360 ng/ml,Normal
35.47,4062574.0,8.71e-06,131.1,109.21231456,360 ng/ml,Normal
44.63,1619337.0,8.71e-06,107.3,184.306769,330 ng/ml,Normal
57.41,764000.0,8.71e-06,449.8,128.07347668,120 ng/ml,Normal
47.73,764000.0,6.79e-06,235.3,147.6498913,270 ng/ml,Normal
34.66,764000.0,8.71e-06,217.8,69.40765158,0,Normal
45.06,2249776.0,8.71e-06,104.2,134.07692336,360 ng/ml,Normal
46.64,764000.0,8.71e-06,331.7,168.47062515,330 ng/ml,Normal
42.35,4395369.0,6.79e-06,186.0,83.69274079,28 ng/ml,Normal
48.62,4370827.0,6.79e-06,165.0,121.33176676,360 ng/ml,Normal
50.16,2687495.0,8.71e-06,104.2,93.56866101,360 ng/ml,Normal
37.86,764000.0,8.71e-06,104.2,130.09403606,270 ng/ml,Normal
37.45,764000.0,8.71e-06,155.4,60.48817225,10 ng/ml,Normal
31.53,1232127.0,8.71e-06,317.2,104.96687549,360 ng/ml,Normal
43.72,764000.0,8.71e-06,210.1,117.21050702,360 ng/ml,Normal
61.58,764000.0,8.71e-06,321.3,104.15968422,330 ng/ml,Normal
45.91,1376222.0,6.79e-06,104.2,69.51697362,150 ng/ml,Normal
43.2,764000.0,8.71e-06,310.5,34.54958969,150 ng/ml,Normal
58.98,764000.0,6.79e-06,372.6,112.46207302,200 ng/ml,Normal
55.24,1042202.0,8.71e-06,146.6,184.306769,300 ng/ml,Normal
38.5,1024319.0,8.71e-06,174.3,184.306769,240 ng/ml,Normal
31.25,764000.0,8.71e-06,359.9,54.92185509,120 ng/ml,Normal
41.53,764000.0,6.79e-06,126.6,184.306769,90 ng/ml,Normal
34.83,764000.0,6.79e-06,121.0,141.55194098,120 ng/ml,Normal
46.62,764000.0,6.79e-06,210.9,125.61602421,360 ng/ml,Normal
40.45,764000.0,8.71e-06,160.3,184.306769,300 ng/ml,Normal
47.72,764000.0,6.79e-06,136.0,0.0,106 ng/ml,Normal
41.56,764000.0,8.71e-06,157.8,165.81369748,240 ng/ml,Normal
31.25,764000.0,6.79e-06,104.2,97.16260309,150 ng/ml,Normal
36.44,1602770.0,8.71e-06,435.2,78.13600515,150 ng/ml,Normal
45.53,764000.0,8.71e-06,234.0,162.01337496,360 ng/ml,Normal
59.56,764000.0,8.71e-06,108.3,182.3049892,360 ng/ml,Normal
41.92,764000.0,6.79e-06,350.2,133.11388771,240 ng/ml,Normal
35.0,764000.0,8.71e-06,155.7,0.0,180 ng/ml,Normal
55.38,764000.0,8.71e-06,104.2,89.27634848,270 ng/ml,Normal
38.66,764000.0,8.71e-06,150.6,141.110391,360 ng/ml,Normal
43.63,764000.0,6.79e-06,164.1,181.73857706,0,Normal
47.49,764000.0,8.71e-06,317.0,184.306769,360 ng/ml,Normal
41.45,1482890.0,6.79e-06,259.4,149.77927966,28 ng/ml,Normal
32.67,764000.0,8.71e-06,230.4,117.73732151,180 ng/ml,Normal
49.86,764000.0,8.71e-06,243.5,163.29983649,300 ng/ml,Normal
43.66,764000.0,8.71e-06,122.0,83.1895314,120 ng/ml,Normal
61.58,764000.0,6.79e-06,239.8,135.44773792,57 ng/ml,Normal
61.58,2664394.0,6.79e-06,208.0,120.385514,330 ng/ml,Normal
48.7,764000.0,6.79e-06,104.2,74.39116257,360 ng/ml,Normal
40.02,764000.0,8.71e-06,325.1,124.67034073,0,Normal
47.93,764000.0,8.71e-06,184.5,117.06945304,90 ng/ml,Normal
31.25,764000.0,6.79e-06,204.9,144.7332536,150 ng/ml,Normal
59.99,4385686.0,6.79e-06,234.6,109.48504805,360 ng/ml,Normal
41.25,764000.0,8.71e-06,177.3,184.306769,106 ng/ml,Normal
49.85,2234949.0,8.71e-06,249.9,152.5794731,180 ng/ml,Normal
40.92,764000.0,6.79e-06,239.8,69.1098542,28 ng/ml,Normal
33.79,764000.0,6.79e-06,104.2,109.31478191,0,Normal
48.22,879603.0,8.71e-06,230.9,164.9800409,360 ng/ml,Normal
42.6,764000.0,8.71e-06,108.0,182.71882799,270 ng/ml,Normal
47.08,764000.0,8.71e-06,221.1,173.29893105,10 ng/ml,Normal
43.91,764000.0,8.71e-06,246.0,66.65831385,57 ng/ml,Normal
43.42,764000.0,8.71e-06,334.9,21.11170606,150 ng/ml,Normal
44.96,2079322.0,6.79e-06,319.2,142.55154123,300 ng/ml,Normal
33.73,4433564.0,8.71e-06,217.2,104.09583928,360 ng/ml,Normal
43.31,764000.0,6.79e-06,205.6,184.306769,10 ng/ml,Normal
37.47,764000.0,8.71e-06,442.5,184.306769,360 ng/ml,Normal
33.7,764000.0,6.79e-06,152.1,65.30022255,10 ng/ml,Normal
45.31,764000.0,6.79e-06,238.3,128.38330516,180 ng/ml,Normal
61.58,2781681.0,8.71e-06,204.9,108.43380195,360 ng/ml,Normal
34.35,1117942.0,6.79e-06,104.2,161.38758969,90 ng/ml,Normal
31.69,764000.0,8.71e-06,226.0,137.48639917,120 ng/ml,Normal
45.99,3062825.0,6.79e-06,104.2,78.74671772,300 ng/ml,Normal
43.32,2566428.0,6.79e-06,155.0,91.33910148,90 ng/ml,Normal
36.87,3077841.0,8.71e-06,148.3,109.68118067,57 ng/ml,Normal
40.96,1552881.0,6.79e-06,104.2,45.08245143,57 ng/ml,Normal
46.04,4234582.0,6.79e-06,181.8,38.0268783,106 ng/ml,Normal
41.68,764000.0,8.71e-06,303.6,70.07193482,10 ng/ml,Normal
53.01,1003861.0,8.71e-06,343.5,135.27285065,57 ng/ml,Normal
45.77,764000.0,8.71e-06,248.1,60.83180447,180 ng/ml,Normal
44.52,12862669.0,8.71e-06,242.9,117.05980017,10 ng/ml,Normal
49.63,1697816.0,6.79e-06,363.6,40.54566683,330 ng/ml,Normal
40.09,764000.0,6.79e-06,231.3,184.306769,120 ng/ml,Normal
37.5,1490321.0,6.79e-06,104.2,99.35989445,150 ng/ml,Normal
31.25,764000.0,6.79e-06,104.2,58.13587799,120 ng/ml,Normal
61.58,1406736.0,8.71e-06,400.9,86.85795664,240 ng/ml,Normal
32.59,764000.0,8.71e-06,120.0,139.50615284,106 ng/ml,Normal
31.25,764000.0,8.71e-06,104.2,135.04628019,360 ng/ml,Normal
46.81,5900045.0,6.79e-06,493.8,0.0,120 ng/ml,Normal
60.22,764000.0,8.71e-06,370.6,98.20538775,10 ng/ml,Normal
38.71,2538915.0,8.71e-06,167.4,132.16437481,57 ng/ml,Normal
50.0,764000.0,8.71e-06,393.1,0.0,90 ng/ml,Normal
35.06,764000.0,6.79e-06,104.2,0.0,360 ng/ml,Normal
46.3,764000.0,8.71e-06,333.2,101.14438371,360 ng/ml,Normal
42.79,764000.0,8.71e-06,155.4,163.88562904,57 ng/ml,Normal
37.41,892550.0,6.79e-06,142.0,0.0,200 ng/ml,Normal
39.89,764000.0,6.79e-06,163.1,72.1850738,150 ng/ml,Normal
35.71,4306081.0,6.79e-06,104.2,164.48636599,270 ng/ml,Normal
49.2,764000.0,8.71e-06,345.2,43.36563888,330 ng/ml,Normal
43.8,764000.0,8.71e-06,168.5,151.85578405,90 ng/ml,Normal
47.29,932763.0,8.71e-06,169.4,136.35265097,0,Normal
36.29,932648.0,8.71e-06,154.0,11.1097371,28 ng/ml,Normal
50.04,942550.0,8.71e-06,104.3,49.06989919,240 ng/ml,Normal
48.8,764000.0,6.79e-06,108.9,116.89710421,28 ng/ml,Normal
43.39,764000.0,6.79e-06,110.4,87.53188281,240 ng/ml,Normal
43.73,1818698.0,8.71e-06,149.4,134.76400115,90 ng/ml,Normal
48.08,6562359.0,8.71e-06,128.6,107.23782333,0,Normal
59.59,3027199.0,6.79e-06,133.0,24.33227724,360 ng/ml,Normal
38.48,2446603.0,8.71e-06,104.2,142.93425936,360 ng/ml,Normal
37.37,764000.0,6.79e-06,127.5,54.25928124,57 ng/ml,Normal
34.48,764000.0,8.71e-06,127.3,166.89862755,200 ng/ml,Normal
61.58,2232148.0,8.71e-06,249.7,184.306769,360 ng/ml,Normal
61.58,764000.0,8.71e-06,123.7,184.306769,270 ng/ml,Normal
53.99,764000.0,8.71e-06,370.5,77.35095904,10 ng/ml,Normal
47.41,764000.0,8.71e-06,144.6,184.306769,57 ng/ml,Normal
36.83,764000.0,8.71e-06,367.4,45.96382491,270 ng/ml,Normal
40.06,764000.0,8.71e-06,122.5,104.27032214,200 ng/ml,Normal
46.83,764000.0,8.71e-06,204.7,124.98924969,57 ng/ml,Normal
40.66,764000.0,8.71e-06,175.1,184.306769,360 ng/ml,Normal
39.13,764000.0,8.71e-06,206.3,79.88156636,150 ng/ml,Normal
36.78,1395208.0,6.79e-06,104.2,62.0165888,150 ng/ml,Normal
60.46,764000.0,6.79e-06,339.8,112.65166514,120 ng/ml,Normal
44.45,1691171.0,6.79e-06,141.5,58.13644105,270 ng/ml,Normal
42.85,764000.0,8.71e-06,125.7,165.2517276,360 ng/ml,Normal
61.58,1854432.0,8.71e-06,280.9,53.70309437,330 ng/ml,Normal
47.74,764000.0,6.79e-06,104.2,149.33379759,57 ng/ml,Normal
60.79,764000.0,8.71e-06,176.4,63.54796218,270 ng/ml,Normal
37.27,764000.0,6.79e-06,131.1,58.92026227,90 ng/ml,Normal
39.93,764000.0,8.71e-06,370.4,97.8599637,330 ng/ml,Normal
61.58,764000.0,6.79e-06,132.9,34.54373513,270 ng/ml,Normal
61.16,764000.0,6.79e-06,129.2,71.83135941,106 ng/ml,Normal
57.19,1273928.0,6.79e-06,104.2,29.37491872,0,Normal
31.25,764000.0,8.71e-06,104.2,90.08759159,360 ng/ml,Normal
38.5,3240720.0,6.79e-06,135.1,150.92708565,10 ng/ml,Normal
34.66,764000.0,8.71e-06,194.7,121.79207189,150 ng/ml,Normal
34.14,764000.0,8.71e-06,121.7,184.306769,28 ng/ml,Normal
42.28,764000.0,8.71e-06,213.1,0.0,90 ng/ml,Normal
31.25,3285416.0,8.71e-06,111.9,184.306769,0,Normal
59.64,1728182.0,8.71e-06,104.2,112.5107496,0,Normal
44.4,764000.0,8.71e-06,351.9,142.98540749,0,Normal
43.9,1213966.0,8.71e-06,268.2,82.27501874,240 ng/ml,Normal
49.95,1177268.0,8.71e-06,194.8,44.46355352,300 ng/ml,Normal
32.2,1045452.0,8.71e-06,147.3,162.59599448,10 ng/ml,Normal
40.01,8208800.0,8.71e-06,137.7,97.25053978,270 ng/ml,Normal
48.22,764000.0,8.71e-06,372.2,27.21145443,360 ng/ml,Normal
31.25,764000.0,8.71e-06,104.2,184.306769,360 ng/ml,Normal
33.89,2561982.0,8.71e-06,169.1,48.82057619,57 ng/ml,Normal
38.99,2366294.0,8.71e-06,112.8,27.50527773,0,Normal
31.25,764000.0,8.71e-06,160.2,107.07776535,28 ng/ml,Normal
61.58,3958598.0,6.79e-06,144.0,0.0,28 ng/ml,Normal
61.58,2407432.0,6.79e-06,229.9,11.28969812,90 ng/ml,Normal
36.77,1804222.0,8.71e-06,286.2,131.79455103,330 ng/ml,Normal
39.22,764000.0,8.71e-06,160.8,147.91024217,180 ng/ml,Normal
31.25,1100322.0,6.79e-06,145.9,151.0074195,150 ng/ml,Normal
48.51,764000.0,8.71e-06,327.7,184.306769,90 ng/ml,Normal
48.63,764000.0,6.79e-06,322.8,127.39118334,90 ng/ml,Normal
31.25,912688.0,8.71e-06,104.2,184.306769,300 ng/ml,Normal
33.86,764000.0,8.71e-06,104.2,162.78086437,270 ng/ml,Normal
38.65,764000.0,8.71e-06,325.5,20.91335386,150 ng/ml,Normal
32.47,764000.0,6.79e-06,261.5,48.46776549,360 ng/ml,Normal
31.25,764000.0,8.71e-06,234.0,91.87907359,150 ng/ml,Normal
61.58,764000.0,6.79e-06,141.1,53.07037818,90 ng/ml,Normal
38.23,1798744.0,6.79e-06,251.7,170.41009164,150 ng/ml,Normal
