Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
46.01,764000.0,6.79e-06,104.2,128.77503846,200 ng/ml,Normal
48.38,3436632.0,8.71e-06,300.5,152.54802269,360 ng/ml,Normal
46.22,764000.0,8.71e-06,438.6,184.306769,120 ng/ml,Normal
31.8,764000.0,8.71e-06,159.8,129.56068884,240 ng/ml,Normal
58.52,764000.0,6.79e-06,190.0,58.536642,120 ng/ml,Normal
40.14,764000.0,8.71e-06,251.4,32.53398896,360 ng/ml,Normal
52.05,764000.0,8.71e-06,160.3,55.85849852,330 ng/ml,Normal
34.15,764000.0,8.71e-06,141.3,184.306769,270 ng/ml,Normal
41.76,3654663.0,6.79e-06,121.9,162.83168897,57 ng/ml,Normal
42.01,764000.0,8.71e-06,211.4,101.54532037,180 ng/ml,Normal
43.13,764000.0,8.71e-06,193.9,115.85596206,28 ng/ml,Normal
34.82,764000.0,6.79e-06,104.2,48.24753178,10 ng/ml,Normal
39.6,764000.0,8.71e-06,273.6,136.04469832,180 ng/ml,Normal
42.57,764000.0,8.71e-06,199.1,132.08978975,360 ng/ml,Normal
41.13,764000.0,6.79e-06,230.9,181.37474161,180 ng/ml,Normal
46.96,764000.0,8.71e-06,157.8,118.91770092,0,Normal
57.19,1760141.0,6.79e-06,171.6,44.96341585,200 ng/ml,Normal
37.9,764000.0,8.71e-06,184.9,136.15743138,10 ng/ml,Normal
41.47,1558648.0,6.79e-06,244.4,67.72009163,10 ng/ml,Normal
53.09,764000.0,6.79e-06,139.3,97.54859147,270 ng/ml,Normal
36.38,872933.0,6.79e-06,172.4,184.306769,150 ng/ml,Normal
39.09,764000.0,8.71e-06,166.0,181.03767789,300 ng/ml,Normal
39.23,764000.0,8.71e-06,128.8,121.63598643,270 ng/ml,Normal
38.16,1394146.0,8.71e-06,184.2,15.73338827,360 ng/ml,Normal
32.14,764000.0,8.71e-06,196.9,133.1319958,0,Normal
31.75,764000.0,8.71e-06,249.5,121.71458133,150 ng/ml,Normal
61.58,764000.0,8.71e-06,349.2,40.98784521,10 ng/ml,Normal
41.69,3362250.0,6.79e-06,104.2,65.49592432,57 ng/ml,Normal
61.29,764000.0,6.79e-06,196.1,184.306769,360 ng/ml,Normal
32.61,1238886.0,8.71e-06,104.2,0.0,200 ng/ml,Normal
39.3,764000.0,8.71e-06,130.8,184.306769,180 ng/ml,Normal
34.14,764000.0,6.79e-06,109.9,153.90691036,360 ng/ml,Normal
31.25,764000.0,8.71e-06,154.8,179.72181288,300 ng/ml,Normal
42.49,1883042.0,8.71e-06,190.1,94.72872131,360 ng/ml,Normal
47.18,1761471.0,6.79e-06,246.2,128.57291284,300 ng/ml,Normal
61.58,764000.0,6.79e-06,170.5,126.49968414,57 ng/ml,Normal
61.58,764000.0,8.71e-06,137.6,184.306769,10 ng/ml,Normal
32.55,764000.0,8.71e-06,138.8,184.306769,106 ng/ml,Normal
39.23,2556170.0,6.79e-06,268.1,17.65189405,180 ng/ml,Normal
31.25,1114226.0,8.71e-06,116.0,71.78811277,150 ng/ml,Normal
43.23,764000.0,8.71e-06,142.6,37.10463796,10 ng/ml,Normal
52.79,764000.0,8.71e-06,111.1,78.53070306,270 ng/ml,Normal
44.33,1793399.0,6.79e-06,366.6,46.35493915,90 ng/ml,Normal
36.67,764000.0,6.79e-06,241.7,184.306769,120 ng/ml,Normal
48.85,6172873.0,6.79e-06,159.8,119.60137858,180 ng/ml,Normal
38.47,1520166.0,6.79e-06,246.4,20.12540147,300 ng/ml,Normal
48.3,764000.0,8.71e-06,261.7,166.83929175,200 ng/ml,Normal
42.15,764000.0,8.71e-06,197.5,172.24784049,57 ng/ml,Normal
42.66,9304255.0,8.71e-06,122.4,124.35687881,28 ng/ml,Normal
38.55,764000.0,8.71e-06,144.5,122.68306714,106 ng/ml,Normal
41.81,2376441.0,8.71e-06,204.5,124.60040635,180 ng/ml,Normal
44.31,764000.0,8.71e-06,205.2,184.306769,0,Normal
38.24,4609540.0,6.79e-06,149.0,88.75330566,57 ng/ml,Normal
56.69,764000.0,6.79e-06,388.4,38.62515147,330 ng/ml,Normal
42.47,5331717.0,8.71e-06,202.6,100.64619655,28 ng/ml,Normal
36.99,764000.0,8.71e-06,144.5,153.37611091,90 ng/ml,Normal
31.25,764000.0,8.71e-06,315.6,36.68044325,240 ng/ml,Normal
31.25,764000.0,6.79e-06,235.6,184.306769,360 ng/ml,Normal
37.02,764000.0,6.79e-06,137.0,123.05161859,200 ng/ml,Normal
52.25,764000.0,8.71e-06,133.9,146.44732241,240 ng/ml,Normal
47.26,764000.0,8.71e-06,177.4,178.14417225,300 ng/ml,Normal
59.94,1990215.0,8.71e-06,474.1,101.14298384,240 ng/ml,Normal
42.19,1236160.0,8.71e-06,134.5,184.306769,120 ng/ml,Normal
33.16,1398883.0,8.71e-06,145.1,118.08087441,300 ng/ml,Normal
60.35,764000.0,8.71e-06,432.3,90.90232894,120 ng/ml,Normal
57.49,764000.0,8.71e-06,292.0,184.306769,120 ng/ml,Normal
48.26,12044667.0,6.79e-06,183.2,184.306769,200 ng/ml,Normal
39.51,764000.0,8.71e-06,318.0,72.30981308,150 ng/ml,Normal
43.64,764000.0,8.71e-06,162.3,184.306769,360 ng/ml,Normal
49.98,764000.0,8.71e-06,156.6,131.28226407,300 ng/ml,Normal
48.94,764000.0,6.79e-06,282.0,68.50004766,240 ng/ml,Normal
47.37,764000.0,8.71e-06,247.7,108.71138366,270 ng/ml,Normal
41.41,1130426.0,6.79e-06,199.5,179.51861403,300 ng/ml,Normal
40.81,3197707.0,6.79e-06,104.2,184.306769,360 ng/ml,Normal
46.8,764000.0,6.79e-06,217.3,149.02695239,200 ng/ml,Normal
56.49,764000.0,8.71e-06,335.4,157.45785077,150 ng/ml,Normal
47.54,764000.0,6.79e-06,152.9,184.306769,300 ng/ml,Normal
44.67,1392580.0,8.71e-06,178.3,61.40438226,200 ng/ml,Normal
60.95,764000.0,8.71e-06,307.1,121.4888508,57 ng/ml,Normal
34.95,764000.0,8.71e-06,225.0,106.76426921,120 ng/ml,Normal
35.07,764000.0,8.71e-06,270.7,81.87016361,360 ng/ml,Normal
61.58,7827606.0,8.71e-06,153.7,96.10683541,180 ng/ml,Normal
41.05,764000.0,8.71e-06,123.6,67.51650859,10 ng/ml,Normal
47.25,764000.0,8.71e-06,234.5,66.28662046,120 ng/ml,Normal
45.9,764000.0,8.71e-06,165.2,159.68096196,360 ng/ml,Normal
46.25,2053800.0,6.79e-06,144.4,110.66788189,120 ng/ml,Normal
47.79,764000.0,8.71e-06,342.5,184.306769,28 ng/ml,Normal
50.82,764000.0,8.71e-06,197.3,138.81682593,270 ng/ml,Normal
50.38,764000.0,6.79e-06,104.2,169.09617401,10 ng/ml,Normal
45.35,764000.0,6.79e-06,272.9,0.0,90 ng/ml,Normal
61.58,764000.0,6.79e-06,162.1,47.6619912,330 ng/ml,Normal
36.24,1782135.0,6.79e-06,151.0,61.19696202,90 ng/ml,Normal
37.48,764000.0,8.71e-06,251.8,156.5184947,150 ng/ml,Normal
36.71,920365.0,8.71e-06,183.2,184.306769,360 ng/ml,Normal
38.15,764000.0,8.71e-06,104.2,119.78903266,270 ng/ml,Normal
31.25,764000.0,8.71e-06,286.4,145.74481806,120 ng/ml,Normal
40.09,764000.0,8.71e-06,385.9,156.49563016,150 ng/ml,Normal
31.25,764000.0,6.79e-06,165.6,103.26941536,120 ng/ml,Normal
44.25,764000.0,8.71e-06,208.3,184.306769,57 ng/ml,Normal
44.43,3855472.0,6.79e-06,140.5,112.43487355,120 ng/ml,Normal
38.48,1282424.0,8.71e-06,113.7,159.97015636,360 ng/ml,Normal
49.34,764000.0,8.71e-06,160.4,59.46530929,120 ng/ml,Normal
32.39,1438782.0,6.79e-06,267.1,67.9743344,360 ng/ml,Normal
34.52,9599070.0,6.79e-06,104.2,146.1783919,10 ng/ml,Normal
40.55,764000.0,8.71e-06,216.4,134.79993113,57 ng/ml,Normal
36.21,1031339.0,8.71e-06,104.2,149.42965444,106 ng/ml,Normal
44.57,764000.0,8.71e-06,115.5,147.55099829,57 ng/ml,Normal
44.7,764000.0,8.71e-06,400.9,169.49765662,240 ng/ml,Normal
35.82,764000.0,8.71e-06,168.8,130.95867021,270 ng/ml,Normal
51.75,1947096.0,6.79e-06,296.6,72.00842581,106 ng/ml,Normal
46.7,1707217.0,6.79e-06,269.4,66.95273443,360 ng/ml,Normal
35.45,8653095.0,6.79e-06,126.1,72.71437695,330 ng/ml,Normal
39.71,764000.0,8.71e-06,250.7,152.00563854,10 ng/ml,Normal
32.65,764000.0,6.79e-06,104.2,184.306769,300 ng/ml,Normal
41.34,764000.0,6.79e-06,115.1,29.24955262,0,Normal
57.49,3634108.0,6.79e-06,227.8,30.25556115,120 ng/ml,Normal
48.27,764000.0,8.71e-06,126.3,133.6157783,270 ng/ml,Normal
36.1,2060183.0,6.79e-06,104.2,105.90532943,240 ng/ml,Normal
46.54,3331816.0,6.79e-06,253.0,136.85357721,28 ng/ml,Normal
41.48,2735589.0,6.79e-06,105.7,97.99925306,106 ng/ml,Normal
45.02,1259793.0,6.79e-06,184.7,0.0,57 ng/ml,Normal
43.35,4675238.0,6.79e-06,104.2,4.55130433,57 ng/ml,Normal
45.77,764000.0,8.71e-06,149.8,184.306769,180 ng/ml,Normal
38.02,764000.0,8.71e-06,191.2,148.44888712,0,Normal
34.42,1668181.0,8.71e-06,224.1,0.0,360 ng/ml,Normal
54.1,764000.0,8.71e-06,136.1,139.47570412,360 ng/ml,Normal
46.2,764000.0,8.71e-06,432.3,116.07706058,360 ng/ml,Normal
36.15,764000.0,8.71e-06,122.2,184.306769,10 ng/ml,Normal
34.02,764000.0,8.71e-06,276.4,162.24467698,180 ng/ml,Normal
40.32,764000.0,8.71e-06,153.0,184.306769,90 ng/ml,Normal
48.83,764000.0,8.71e-06,321.5,140.57559102,360 ng/ml,Normal
35.64,3180503.0,6.79e-06,104.2,70.24509092,57 ng/ml,Normal
31.31,764000.0,6.79e-06,115.2,45.5548981,200 ng/ml,Normal
46.06,4104340.0,8.71e-06,424.5,14.8842398,0,Normal
33.18,2088748.0,8.71e-06,104.2,184.306769,10 ng/ml,Normal
42.73,2286492.0,6.79e-06,203.8,112.03457928,10 ng/ml,Normal
38.92,9057019.0,8.71e-06,104.2,184.306769,360 ng/ml,Normal
44.84,764000.0,8.71e-06,153.0,184.306769,200 ng/ml,Normal
46.15,764000.0,8.71e-06,222.2,0.0,300 ng/ml,Normal
52.38,764000.0,8.71e-06,405.8,153.29272223,28 ng/ml,Normal
41.67,764000.0,8.71e-06,104.2,104.27371294,90 ng/ml,Normal
46.54,764000.0,8.71e-06,143.3,52.88356714,270 ng/ml,Normal
59.89,961607.0,6.79e-06,261.1,53.54571169,150 ng/ml,Normal
52.46,764000.0,6.79e-06,273.1,48.90183396,180 ng/ml,Normal
35.94,1379235.0,6.79e-06,259.9,107.13420343,240 ng/ml,Normal
54.68,764000.0,6.79e-06,140.3,0.0,270 ng/ml,Normal
47.61,1335751.0,8.71e-06,208.2,74.72583407,120 ng/ml,Normal
33.0,803970.0,6.79e-06,207.1,144.84804291,0,Normal
38.62,764000.0,8.71e-06,281.4,184.306769,240 ng/ml,Normal
33.09,7011287.0,8.71e-06,104.2,110.21581733,270 ng/ml,Normal
58.2,764000.0,8.71e-06,200.2,184.306769,106 ng/ml,Normal
60.46,764000.0,8.71e-06,318.5,104.36402319,106 ng/ml,Normal
32.3,6484678.0,6.79e-06,214.1,82.48892659,120 ng/ml,Normal
36.77,1437906.0,6.79e-06,150.8,156.03935355,180 ng/ml,Normal
44.3,2997680.0,6.79e-06,183.7,83.69403469,240 ng/ml,Normal
53.89,881500.0,6.79e-06,162.2,23.40519024,270 ng/ml,Normal
34.24,3795508.0,6.79e-06,111.5,144.01563687,106 ng/ml,Normal
39.83,764000.0,6.79e-06,344.0,20.63873055,180 ng/ml,Normal
46.24,764000.0,8.71e-06,293.5,154.51708554,28 ng/ml,Normal
50.36,1156186.0,6.79e-06,286.2,159.35581891,10 ng/ml,Normal
32.21,804424.0,6.79e-06,104.2,114.0100473,106 ng/ml,Normal
31.25,764000.0,6.79e-06,176.8,30.96844943,120 ng/ml,Normal
33.44,764000.0,6.79e-06,266.3,143.68764431,270 ng/ml,Normal
43.56,764000.0,8.71e-06,441.7,61.00308007,360 ng/ml,Normal
35.94,764000.0,8.71e-06,202.8,121.91893741,150 ng/ml,Normal
32.23,3853718.0,8.71e-06,374.1,104.07068207,150 ng/ml,Normal
41.2,764000.0,8.71e-06,208.3,86.76093596,150 ng/ml,Normal
47.78,4453206.0,6.79e-06,104.2,161.95352898,28 ng/ml,Normal
32.88,1720725.0,8.71e-06,185.6,39.87060615,180 ng/ml,Normal
44.03,8012732.0,8.71e-06,217.4,126.52634077,200 ng/ml,Normal
48.37,764000.0,8.71e-06,249.3,124.44301434,300 ng/ml,Normal
40.24,764000.0,6.79e-06,119.7,15.96500137,90 ng/ml,Normal
36.16,764000.0,8.71e-06,283.5,65.11311442,57 ng/ml,Normal
34.95,764000.0,8.71e-06,198.7,136.10251294,360 ng/ml,Normal
37.81,3226079.0,6.79e-06,155.8,130.5520423,150 ng/ml,Normal
50.33,2360771.0,6.79e-06,256.8,21.05771464,300 ng/ml,Normal
43.0,764000.0,6.79e-06,189.6,134.30151844,360 ng/ml,Normal
33.76,3454095.0,8.71e-06,265.7,110.86273286,300 ng/ml,Normal
43.41,764000.0,8.71e-06,230.6,138.71337867,10 ng/ml,Normal
61.58,764000.0,6.79e-06,150.2,115.901912,0,Normal
35.76,764000.0,8.71e-06,280.7,1.86439456,240 ng/ml,Normal
37.63,764000.0,8.71e-06,230.4,95.48954579,300 ng/ml,Normal
42.78,2159532.0,6.79e-06,155.9,184.306769,106 ng/ml,Normal
33.93,764000.0,6.79e-06,168.3,72.44214586,106 ng/ml,Normal
51.22,764000.0,6.79e-06,181.6,166.286561,270 ng/ml,Normal
49.18,1876888.0,6.79e-06,294.0,38.77335722,360 ng/ml,Normal
42.8,764000.0,8.71e-06,221.4,166.3863126,300 ng/ml,Normal
61.58,2596318.0,8.71e-06,154.8,174.11083055,300 ng/ml,Normal
44.69,2459145.0,8.71e-06,159.2,59.73586365,120 ng/ml,Normal
44.18,11902101.0,6.79e-06,255.0,102.71283497,28 ng/ml,Normal
61.58,3279603.0,6.79e-06,165.8,156.7127095,330 ng/ml,Normal
41.02,764000.0,8.71e-06,201.7,184.306769,360 ng/ml,Normal
50.79,764000.0,8.71e-06,167.4,156.87962996,57 ng/ml,Normal
61.58,764000.0,6.79e-06,259.8,95.11662985,330 ng/ml,Normal
46.95,3183352.0,8.71e-06,175.8,105.37362317,270 ng/ml,Normal
46.89,764000.0,6.79e-06,216.8,119.55150589,120 ng/ml,Normal
35.29,764000.0,8.71e-06,104.2,98.08658937,0,Normal
31.25,764000.0,6.79e-06,104.2,98.43747213,300 ng/ml,Normal
32.05,1399295.0,6.79e-06,271.9,118.05669088,360 ng/ml,Normal
58.01,4353116.0,6.79e-06,108.1,135.67691524,200 ng/ml,Normal
41.61,764000.0,8.71e-06,189.3,130.67297548,200 ng/ml,Normal
55.86,764000.0,8.71e-06,232.3,1.74656287,270 ng/ml,Normal
49.19,3898250.0,8.71e-06,104.2,152.37529123,330 ng/ml,Normal
45.57,764000.0,6.79e-06,300.9,165.25827899,270 ng/ml,Normal
31.25,764000.0,8.71e-06,120.6,184.306769,360 ng/ml,Normal
36.69,1743937.0,6.79e-06,248.2,70.67167164,120 ng/ml,Normal
41.33,11272068.0,6.79e-06,104.2,41.5810633,57 ng/ml,Normal
60.38,764000.0,8.71e-06,343.4,78.99475051,270 ng/ml,Normal
46.74,764000.0,8.71e-06,237.2,76.72022522,360 ng/ml,Normal
39.33,764000.0,8.71e-06,304.7,184.306769,57 ng/ml,Normal
35.3,1963744.0,8.71e-06,199.4,78.15222653,300 ng/ml,Normal
38.03,764000.0,8.71e-06,335.1,101.15338642,150 ng/ml,Normal
42.89,1763030.0,8.71e-06,220.8,118.54654259,180 ng/ml,Normal
31.25,1706121.0,6.79e-06,417.7,24.13416146,120 ng/ml,Normal
45.94,3474214.0,8.71e-06,251.3,184.306769,240 ng/ml,Normal
45.68,764000.0,8.71e-06,118.2,184.306769,57 ng/ml,Normal
31.25,764000.0,8.71e-06,104.2,184.306769,200 ng/ml,Normal
34.43,764000.0,8.71e-06,339.2,107.5901503,120 ng/ml,Normal
42.68,764000.0,8.71e-06,245.2,178.70767266,10 ng/ml,Normal
54.74,1722758.0,6.79e-06,104.2,154.7637239,57 ng/ml,Normal
38.13,764000.0,8.71e-06,313.9,184.306769,28 ng/ml,Normal
49.37,764000.0,8.71e-06,156.3,184.306769,150 ng/ml,Normal
32.99,4277128.0,8.71e-06,158.2,67.92107091,360 ng/ml,Normal
61.58,3671040.0,8.71e-06,218.7,138.2626331,300 ng/ml,Normal
35.19,764000.0,8.71e-06,344.4,122.74160657,90 ng/ml,Normal
34.07,780589.0,6.79e-06,178.5,172.20926008,360 ng/ml,Normal
40.23,764000.0,8.71e-06,193.1,142.59025851,360 ng/ml,Normal
39.03,996945.0,6.79e-06,108.2,184.306769,57 ng/ml,Normal
35.04,764000.0,8.71e-06,198.3,184.306769,10 ng/ml,Normal
43.72,813762.0,6.79e-06,204.5,184.306769,200 ng/ml,Normal
45.62,764000.0,8.71e-06,279.0,111.36488787,330 ng/ml,Normal
46.33,5469516.0,6.79e-06,239.7,58.3567432,90 ng/ml,Normal
31.25,981185.0,6.79e-06,104.2,153.22696569,120 ng/ml,Normal
42.78,764000.0,8.71e-06,408.4,101.65568298,90 ng/ml,Normal
61.58,764000.0,8.71e-06,290.9,99.09684806,180 ng/ml,Normal
48.93,6348734.0,8.71e-06,244.7,96.47551674,106 ng/ml,Normal
61.58,1333703.0,6.79e-06,183.8,184.306769,150 ng/ml,Normal
61.58,828224.0,8.71e-06,109.7,143.68565338,106 ng/ml,Normal
45.43,764000.0,8.71e-06,283.4,168.72504679,150 ng/ml,Normal
42.97,764000.0,6.79e-06,219.5,116.04616701,330 ng/ml,Normal
34.67,764000.0,6.79e-06,314.8,127.79602874,57 ng/ml,Normal
43.86,1078604.0,6.79e-06,217.1,78.09557769,120 ng/ml,Normal
31.25,764000.0,8.71e-06,116.2,184.306769,240 ng/ml,Normal
44.42,764000.0,8.71e-06,104.2,144.39618366,300 ng/ml,Normal
44.08,764000.0,8.71e-06,298.1,183.78070688,28 ng/ml,Normal
61.58,1420542.0,8.71e-06,299.6,163.47379362,330 ng/ml,Normal
42.85,764000.0,8.71e-06,304.0,64.17606346,120 ng/ml,Normal
52.23,1304677.0,6.79e-06,199.0,0.0,90 ng/ml,Normal
47.99,904848.0,6.79e-06,157.3,58.1622422,90 ng/ml,Normal
41.76,8569210.0,6.79e-06,217.3,59.05640737,150 ng/ml,Normal
46.23,4367598.0,6.79e-06,168.8,82.2755989,0,Normal
34.08,5494652.0,6.79e-06,355.9,73.1952975,0,Normal
42.16,764000.0,6.79e-06,150.2,184.306769,28 ng/ml,Normal
41.06,764000.0,8.71e-06,240.7,121.07088084,150 ng/ml,Normal
47.39,764000.0,6.79e-06,140.4,80.36288198,106 ng/ml,Normal
42.34,764000.0,8.71e-06,349.8,122.29189379,90 ng/ml,Normal
58.2,764000.0,6.79e-06,343.1,37.0370927,360 ng/ml,Normal
42.83,764000.0,6.79e-06,104.2,54.50905531,270 ng/ml,Normal
59.45,764000.0,8.71e-06,147.3,162.90636735,300 ng/ml,Normal
38.17,764000.0,6.79e-06,153.4,91.18535575,300 ng/ml,Normal
31.67,2607846.0,6.79e-06,154.7,0.0,28 ng/ml,Normal
32.08,764000.0,8.71e-06,265.4,155.63255765,120 ng/ml,Normal
42.01,764000.0,8.71e-06,249.0,184.306769,150 ng/ml,Normal
33.65,764000.0,8.71e-06,126.6,184.306769,200 ng/ml,Normal
47.77,8514839.0,6.79e-06,106.0,184.306769,330 ng/ml,Normal
33.01,764000.0,8.71e-06,385.9,103.03939033,200 ng/ml,Normal
39.24,764000.0,8.71e-06,222.4,182.23500194,200 ng/ml,Normal
41.39,1346572.0,8.71e-06,151.7,152.83906492,10 ng/ml,Normal
51.21,3707309.0,8.71e-06,216.8,117.85703836,0,Normal
33.8,764000.0,8.71e-06,104.2,170.11885032,240 ng/ml,Normal
45.3,2089397.0,6.79e-06,104.2,63.0045219,90 ng/ml,Normal
36.39,944181.0,8.71e-06,353.3,184.306769,57 ng/ml,Normal
41.62,1183044.0,8.71e-06,148.9,66.9141198,180 ng/ml,Normal
36.57,764000.0,8.71e-06,307.9,184.306769,150 ng/ml,Normal
41.79,2160218.0,8.71e-06,104.2,168.28337859,300 ng/ml,Normal
42.75,764000.0,8.71e-06,324.0,184.306769,120 ng/ml,Normal
38.47,2802763.0,6.79e-06,104.2,173.05331303,120 ng/ml,Normal
36.27,764000.0,6.79e-06,104.2,100.41355377,150 ng/ml,Normal
39.68,764000.0,8.71e-06,104.2,115.79177026,28 ng/ml,Normal
39.52,1189758.0,6.79e-06,340.6,74.45968152,150 ng/ml,Normal
51.46,764000.0,8.71e-06,104.2,143.53744141,360 ng/ml,Normal
47.34,764000.0,6.79e-06,449.3,140.17653485,120 ng/ml,Normal
38.34,3055964.0,8.71e-06,104.2,101.66768297,300 ng/ml,Normal
44.95,764000.0,6.79e-06,222.9,184.306769,90 ng/ml,Normal
42.61,764000.0,8.71e-06,160.0,184.306769,150 ng/ml,Normal
48.52,764000.0,6.79e-06,145.9,0.0,90 ng/ml,Normal
55.94,764000.0,6.79e-06,104.2,130.4421432,28 ng/ml,Normal
40.0,764000.0,6.79e-06,111.4,184.306769,270 ng/ml,Normal
44.79,764000.0,6.79e-06,322.3,64.51062142,150 ng/ml,Normal
46.57,1836787.0,8.71e-06,150.6,11.85666398,300 ng/ml,Normal
49.53,764000.0,6.79e-06,285.1,38.64013319,120 ng/ml,Normal
46.62,764000.0,8.71e-06,231.6,184.306769,300 ng/ml,Normal
58.64,773799.0,6.79e-06,297.5,81.61761896,0,Normal
35.29,764000.0,8.71e-06,104.2,137.393958,57 ng/ml,Normal
47.44,2122384.0,6.79e-06,225.3,90.27655105,330 ng/ml,Normal
31.25,764000.0,6.79e-06,161.7,54.58575572,10 ng/ml,Normal
33.12,764000.0,8.71e-06,280.6,86.68263853,90 ng/ml,Normal
47.88,764000.0,6.79e-06,232.4,0.0,270 ng/ml,Normal
43.06,3619117.0,6.79e-06,324.6,0.0,200 ng/ml,Normal
61.18,2945195.0,8.71e-06,412.9,86.2862864,300 ng/ml,Normal
38.94,880298.0,6.79e-06,112.5,118.0253058,120 ng/ml,Normal
32.7,764000.0,8.71e-06,172.7,171.45098492,10 ng/ml,Normal
61.1,3699278.0,8.71e-06,268.4,113.39013526,57 ng/ml,Normal
39.58,764000.0,6.79e-06,200.1,173.07237615,300 ng/ml,Normal
35.81,764000.0,8.71e-06,424.8,115.45910835,180 ng/ml,Normal
47.79,764000.0,8.71e-06,423.2,173.45874016,57 ng/ml,Normal
48.06,764000.0,6.79e-06,198.0,161.14097621,120 ng/ml,Normal
31.25,1633009.0,6.79e-06,115.4,99.15689547,0,Normal
37.58,2502996.0,6.79e-06,166.4,173.09934697,10 ng/ml,Normal
33.97,2696112.0,6.79e-06,117.4,125.32476734,360 ng/ml,Normal
41.3,764000.0,8.71e-06,118.3,86.55836749,270 ng/ml,Normal
41.58,764000.0,8.71e-06,186.7,1.0878651,270 ng/ml,Normal
34.81,764000.0,8.71e-06,118.1,8.65311522,57 ng/ml,Normal
53.59,2915258.0,8.71e-06,104.2,50.8336696,300 ng/ml,Normal
39.13,764000.0,8.71e-06,104.2,184.306769,10 ng/ml,Normal
39.28,1691172.0,8.71e-06,131.3,180.81521061,360 ng/ml,Normal
37.22,9780694.0,6.79e-06,104.2,82.59676399,360 ng/ml,Normal
37.26,764000.0,6.79e-06,153.9,184.306769,120 ng/ml,Normal
46.01,3197875.0,8.71e-06,104.2,39.36916973,120 ng/ml,Normal
57.23,764000.0,6.79e-06,191.6,64.50083166,360 ng/ml,Normal
40.06,764000.0,6.79e-06,129.4,155.58517984,270 ng/ml,Normal
60.24,764000.0,6.79e-06,169.7,113.99956694,300 ng/ml,Normal
53.46,764000.0,8.71e-06,329.4,74.92855541,57 ng/ml,Normal
33.16,764000.0,6.79e-06,186.3,184.306769,200 ng/ml,Normal
46.09,3754824.0,6.79e-06,179.6,24.18230454,57 ng/ml,Normal
46.3,1948231.0,6.79e-06,214.1,43.76648066,150 ng/ml,Normal
55.39,764000.0,8.71e-06,289.2,53.99768915,90 ng/ml,Normal
38.97,2004388.0,6.79e-06,104.2,55.74088148,360 ng/ml,Normal
61.58,1485581.0,6.79e-06,244.8,41.87930708,10 ng/ml,Normal
41.64,764000.0,8.71e-06,169.5,138.88568085,106 ng/ml,Normal
44.58,764000.0,8.71e-06,104.2,184.306769,200 ng/ml,Normal
44.72,764000.0,8.71e-06,289.9,184.306769,10 ng/ml,Normal
44.22,764000.0,8.71e-06,231.4,122.68136552,10 ng/ml,Normal
35.74,764000.0,6.79e-06,153.7,128.88415363,360 ng/ml,Normal
59.02,3396711.0,8.71e-06,144.6,113.72257941,10 ng/ml,Normal
42.59,2750592.0,8.71e-06,341.4,135.16577306,360 ng/ml,Normal
58.02,764000.0,6.79e-06,149.0,45.01681932,10 ng/ml,Normal
31.53,804064.0,8.71e-06,186.3,184.306769,0,Normal
39.62,764000.0,8.71e-06,232.9,160.88766202,0,Normal
57.87,764000.0,8.71e-06,272.0,154.05041255,10 ng/ml,Normal
37.2,764000.0,6.79e-06,241.0,184.306769,57 ng/ml,Normal
46.4,764000.0,6.79e-06,292.7,0.0,150 ng/ml,Normal
61.58,1720077.0,6.79e-06,116.4,0.0,90 ng/ml,Normal
43.32,838374.0,6.79e-06,150.7,15.08879497,10 ng/ml,Normal
34.87,1135626.0,6.79e-06,160.7,173.25876412,150 ng/ml,Normal
38.88,764000.0,8.71e-06,104.2,180.58435655,57 ng/ml,Normal
38.05,764000.0,8.71e-06,177.5,184.306769,360 ng/ml,Normal
34.06,764000.0,6.79e-06,104.2,141.28582888,200 ng/ml,Normal
56.49,764000.0,8.71e-06,336.6,184.306769,28 ng/ml,Normal
44.67,1572092.0,6.79e-06,109.5,32.73978846,360 ng/ml,Normal
38.04,764000.0,8.71e-06,182.0,63.58415037,106 ng/ml,Normal
46.95,764000.0,8.71e-06,216.5,104.5575054,90 ng/ml,Normal
44.03,764000.0,8.71e-06,289.9,131.45071816,28 ng/ml,Normal
43.87,764000.0,6.79e-06,173.4,70.4025747,0,Normal
42.26,764000.0,8.71e-06,335.0,0.0,360 ng/ml,Normal
45.31,764000.0,6.79e-06,231.0,84.4390074,360 ng/ml,Normal
48.02,764000.0,8.71e-06,177.9,176.22157264,120 ng/ml,Normal
39.29,764000.0,6.79e-06,104.2,178.69755005,200 ng/ml,Normal
36.92,5978224.0,6.79e-06,241.5,0.0,90 ng/ml,Normal
45.37,764000.0,8.71e-06,113.0,184.306769,300 ng/ml,Normal
38.35,764000.0,8.71e-06,243.7,16.77835051,10 ng/ml,Normal
38.65,764000.0,8.71e-06,285.8,109.57110581,28 ng/ml,Normal
44.44,764000.0,6.79e-06,148.6,129.97788732,360 ng/ml,Normal
35.56,764000.0,6.79e-06,105.2,22.78506666,150 ng/ml,Normal
33.44,764000.0,8.71e-06,207.2,0.0,240 ng/ml,Normal
42.77,764000.0,8.71e-06,268.5,133.62297986,180 ng/ml,Normal
42.61,764000.0,8.71e-06,126.3,104.54660352,90 ng/ml,Normal
34.88,3211710.0,6.79e-06,126.9,149.11740886,200 ng/ml,Normal
46.23,764000.0,6.79e-06,104.2,184.306769,360 ng/ml,Normal
